china_pred,nigeria_pred,sa_pred,yemen_pred,china_r2,nigeria_r2,sa_r2,yemen_r2,china_rmse,nigeria_rmse,sa_rmse,yemen_rmse
-0.21998784,-0.83260024,0.30669165,0.10780235,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.2199933,-0.8862862,0.28845713,0.20896767,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4823262,-0.866074,0.12452347,0.22046939,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3722178,-0.9342066,0.23459795,0.19103938,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4511724,-0.94059235,0.15961303,0.27185056,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6232023,-0.9071621,-0.11093102,0.22933085,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6231678,-0.9327862,0.14986679,0.22193848,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45417804,-0.9373737,-0.053538255,0.29392973,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.31038484,0.4209842,-0.347643,0.26270008,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.1768964,0.32814264,-0.4518841,0.2553543,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.18445113,0.27498809,-0.4846205,0.3097278,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.023712248,-0.061214495,-0.6362914,0.20100313,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14528656,-0.44983107,-0.6572772,0.14552224,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.27054405,-0.58960676,-0.6154233,0.21346426,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.388383,-0.68013644,-0.6649127,0.27360615,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5450345,-0.8757915,-0.7127254,0.32696402,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5238844,-0.9042348,-0.68097824,0.41564777,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.59664804,-0.885604,-0.68775135,0.36425322,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6811364,-0.9291325,-0.74211097,0.3904659,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6907271,-0.92554975,-0.6279121,0.47573686,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.62701845,-0.9289112,-0.56513494,0.3138597,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.43460864,-0.92238873,-0.46928877,0.29735267,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.31367707,-0.90938437,-0.30283624,0.3817023,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.044186696,-0.93409836,-0.08094386,0.27406782,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.08436164,-0.9103148,-0.01465328,0.22990867,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.11697568,-0.8945762,0.1186922,0.26053727,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.099014565,-0.87675685,0.21334858,0.14803454,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.15980801,-0.81838495,0.3287183,0.11373511,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.22155207,-0.7226664,0.41882262,0.16874461,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.354296,-0.5912033,0.3623416,0.1340222,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.26777518,-0.47736204,0.39888898,0.10812491,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4707425,-0.28582284,0.4887216,0.19858056,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.555475,-0.024863154,0.3566767,0.16365105,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.604957,-0.04282692,0.45189676,0.13097659,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6934031,-0.034235634,0.47177765,0.18884723,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6401402,0.13280171,0.35586458,0.13036177,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7370792,0.083097674,0.41818598,0.14043064,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7722828,0.1467098,0.33708045,0.21329755,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5025848,0.24850199,0.044601828,0.20348248,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.57343024,0.28202766,0.24079522,0.18936455,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5748657,0.34309056,0.14244239,0.29467374,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.29601276,0.41269797,-0.24701758,0.25503105,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.39777148,0.43299404,0.051700067,0.2555866,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.46161902,0.45204934,-0.17544396,0.31338832,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.30537704,0.3414056,-0.5148667,0.30676275,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.08629623,0.34494334,-0.5588159,0.37186596,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.09851762,0.2795704,-0.48654538,0.4294304,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.13859124,-0.07415733,-0.6411869,0.2610433,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29959416,-0.16801225,-0.61982423,0.17202558,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4536348,-0.43490565,-0.58136356,0.18572398,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4606259,-0.73735285,-0.6653484,0.23121643,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5645263,-0.90618587,-0.7415413,0.28543767,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5801128,-0.9081016,-0.7075169,0.46819416,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.34948558,-0.87979513,-0.72957456,0.37186864,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.53646463,-0.9303991,-0.6387767,0.41239864,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5964596,-0.9304476,-0.6257553,0.47503075,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5209221,-0.9213379,-0.62709963,0.31247762,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.25987238,-0.9303201,-0.67865556,0.27166098,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.32509747,-0.9190892,-0.49909636,0.35897171,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.13703217,-0.92915183,-0.29907075,0.26079243,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.12197161,-0.90248054,-0.24384792,0.22533193,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.053764433,-0.88548535,-0.05904828,0.2722538,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.048716918,-0.83343524,0.05076153,0.15789251,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.012365982,-0.81234455,0.28179318,0.08058376,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.039597422,-0.6931567,0.28553104,0.15234028,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.12101254,-0.5391015,0.22190766,0.10798243,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.14601861,-0.51237524,0.22572143,0.10089609,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.16384605,-0.46893132,0.3452181,0.1855934,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.49673197,-0.100809574,0.33060578,0.15210147,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5261836,-0.18084505,0.22498101,0.11438438,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6061075,0.028796673,0.20366906,0.17833373,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.55253386,0.12311096,0.23794691,0.11442567,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5244437,0.08504125,0.30059063,0.09678358,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5818222,0.14629236,0.30307305,0.19156428,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4202922,0.26476228,0.201813,0.18572326,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.31013927,0.30939096,0.21020894,0.18751225,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.46121004,0.4083087,0.12362837,0.2569702,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3939996,0.44849184,-0.08296484,0.21018526,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4631207,0.49355075,-0.05640477,0.23116064,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5213393,0.52406526,-0.257818,0.32808122,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.30940455,0.3891292,-0.4813028,0.2997193,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.09925397,0.35049644,-0.41768244,0.28215086,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.18325213,0.27344292,-0.4860873,0.323693,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.13433836,-0.09823888,-0.6155182,0.19801658,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3276754,-0.35356504,-0.7078385,0.1302016,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.2162137,-0.62928814,-0.6881571,0.2089354,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.33929467,-0.7592196,-0.73566085,0.24761054,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.39401677,-0.9101173,-0.76641095,0.29826868,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4879833,-0.9268756,-0.71352005,0.42405245,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.55336106,-0.8895743,-0.7373412,0.38629058,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.66170526,-0.93286985,-0.79685163,0.42237312,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.47107393,-0.927723,-0.70880044,0.5309793,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.609759,-0.922266,-0.7054317,0.3533376,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.34597287,-0.927752,-0.72747684,0.30628067,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.27887908,-0.9258084,-0.53183585,0.3704085,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.016740121,-0.9373468,-0.33776194,0.2522198,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.109952465,-0.91961545,-0.31210023,0.21065718,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.24289423,-0.8906854,-0.18253471,0.26892096,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.05311556,-0.86694676,-0.16298033,0.10823797,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.049031064,-0.8198836,-0.11496129,0.07662231,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.08498886,-0.70042926,-0.029538974,0.15507632,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.20052409,-0.55486274,-0.09060126,0.11366778,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.21288279,-0.43010426,-0.19983573,0.101835564,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3480133,-0.29840147,-0.012438959,0.18485957,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.48654854,0.027523614,0.04784584,0.13119203,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.651098,-0.015997149,0.26844347,0.11179612,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7336052,0.025564142,0.26502478,0.18803057,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.73070824,0.18034816,0.19063446,0.12539011,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.75021905,0.13660729,0.24252328,0.107160635,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7942964,0.18762842,0.12151673,0.20277199,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5105401,0.33597246,0.0003869962,0.18168396,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.61607754,0.37167457,-0.078523785,0.1751713,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5971315,0.44287476,-0.13067387,0.3205394,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5729166,0.47889253,-0.3222452,0.30319983,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5091249,0.48287776,-0.11546458,0.3645634,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.65127593,0.48007086,-0.30347908,0.4290118,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.42049956,0.39034328,-0.56271565,0.33358043,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2487371,0.3324893,-0.689826,0.38731378,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.054602366,0.28090185,-0.6877441,0.46611658,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12674929,-0.15129599,-0.7987592,0.3214875,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3828813,-0.1287806,-0.7645912,0.26984864,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3366451,-0.3480096,-0.74770653,0.37185043,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.49739957,-0.6616568,-0.7902042,0.218285,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.46283072,-0.89179033,-0.8372271,0.24461462,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.46177363,-0.9095707,-0.8013333,0.39553836,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5254656,-0.8572805,-0.829669,0.38676482,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.61382717,-0.9244065,-0.85378116,0.3984533,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.644386,-0.9168604,-0.78240937,0.4580111,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5794716,-0.899881,-0.7703479,0.3033517,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5391355,-0.9174483,-0.76296306,0.2767796,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.51395637,-0.91177267,-0.5413865,0.35730344,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.31459266,-0.92437524,-0.37533677,0.22906262,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.19908729,-0.90913177,-0.3141706,0.21585782,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.26213524,-0.8802267,-0.19849774,0.27531087,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.08078447,-0.8251512,-0.1818761,0.13963233,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.009422727,-0.7862031,-0.0194154,0.12981576,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.004524216,-0.64121324,0.02434856,0.2321913,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.15118302,-0.44836906,-0.07537003,0.13315564,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.14121407,-0.46285996,-0.18192427,0.12240605,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.18703291,-0.4194509,-0.053443305,0.17556763,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4647395,-0.07505855,0.056065876,0.15654044,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.56565773,-0.22345734,0.21661039,0.12377327,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.71472,-0.020627353,0.15755259,0.20675565,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6702229,0.15460572,0.07837673,0.12028557,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.75471413,0.06862325,0.1655453,0.10306858,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.75257367,0.11368834,0.15311882,0.19849487,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.59494257,0.2810023,0.031879578,0.17873612,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.54364026,0.30628043,0.128362,0.2095678,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.72154105,0.36877558,0.058089547,0.29706544,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5566679,0.4067674,-0.24468467,0.26353866,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6187655,0.45544252,0.11729348,0.29466087,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6339529,0.5105334,-0.06207252,0.4377071,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.35557127,0.4150332,-0.35525694,0.4065372,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.11669006,0.40448177,-0.5570525,0.42857802,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.08457727,0.37827376,-0.5848122,0.47163737,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.052349597,0.08417574,-0.7384664,0.27095664,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.11044879,-0.06859514,-0.7396666,0.17440218,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14901501,-0.4738097,-0.6734053,0.22974113,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3225217,-0.7507974,-0.7358796,0.19818841,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.35598642,-0.91552776,-0.79531753,0.32443848,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.41900122,-0.91980726,-0.76427984,0.46908197,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5988735,-0.87239695,-0.80290323,0.42228982,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.575403,-0.94184613,-0.8086643,0.43548396,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4716642,-0.93639016,-0.70724,0.5288079,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6054828,0.34248382,-0.6694739,0.32909027,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.30278414,0.24441788,-0.63382906,0.30024534,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.22241686,0.16001949,-0.4962403,0.31533885,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.041847527,-0.22048473,-0.24174169,0.2056856,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.16775948,-0.6222786,-0.19476476,0.18507403,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3108669,-0.6884659,-0.007550836,0.252296,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4772722,-0.7538603,0.10052491,0.14177087,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.59046865,-0.8929137,0.18723013,0.12259676,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.60487425,-0.9042306,0.2502923,0.17709331,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6279036,-0.8917284,0.15547267,0.12928572,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6546184,-0.92955273,0.09093514,0.12480263,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.61911,-0.91728014,0.23196399,0.20496452,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.56486434,-0.93064076,0.46862394,0.15261848,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5450997,-0.9270493,0.47090912,0.122839205,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4096741,-0.91123825,0.48220262,0.18571918,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.111563355,-0.9353943,0.36245358,0.1089211,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.029478848,-0.92014694,0.3991607,0.097695075,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.096866444,-0.90151566,0.369783,0.19509917,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.07258308,-0.890474,0.1757401,0.20303658,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.064526185,-0.87074274,0.27526838,0.18830779,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2277884,-0.78568846,0.109128006,0.26302493,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2932631,-0.7062169,-0.16026267,0.22494763,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.26486975,-0.71091294,0.050134793,0.22905944,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.55777174,-0.53826976,-0.07574899,0.30288923,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5750823,-0.23358709,-0.38122863,0.26751876,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.60687566,-0.20904025,-0.4645903,0.27171975,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.71826273,-0.18754008,-0.386272,0.3311578,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7103124,0.017477214,-0.5217562,0.22699064,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7959954,-0.024707831,-0.547263,0.17640403,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.82587254,0.075580455,-0.48620278,0.24053077,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5401988,0.19746503,-0.5615528,0.25436574,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.68699026,0.2542091,-0.65347284,0.30611962,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6942716,0.3118437,-0.58945596,0.40214598,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.44136995,0.3347057,-0.55806214,0.3550136,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6351346,0.36977997,-0.5165365,0.37926295,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7750844,0.38795578,-0.45093578,0.46543807,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5367809,0.23846278,-0.41371807,0.3278845,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.13878962,0.2481451,-0.44347173,0.32152164,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.070699915,0.17811993,-0.21282347,0.39992976,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14662685,-0.22232595,-0.09324107,0.28236163,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29982463,-0.334908,-0.08332545,0.24343853,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.51339734,-0.5300074,0.09110581,0.26094937,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5507142,-0.7579561,0.2044419,0.1252009,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.51055944,-0.91173315,0.39864737,0.09989049,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.55340844,-0.908203,0.4196269,0.14632788,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.32582462,-0.8766718,0.36769676,0.10722503,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4777767,-0.93436974,0.36817715,0.0948955,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.53658456,-0.93234783,0.45677158,0.17554957,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5344506,-0.9198734,0.45102793,0.21592969,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.28581432,-0.93249387,0.37947658,0.17943025,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3006014,-0.9210312,0.30068123,0.22427514,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
